Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,5.239737034,5.540926933,5.239737034,5.412679195,4.001255989,21923
2002-07-02,5.523438931,5.537041187000001,5.421422958,5.443768978,4.02423954,61044
2002-07-03,5.505949974,5.54578495,5.328151226,5.466115952000001,4.040759563,34160
2002-07-04,5.5010929110000015,5.5720181470000005,5.417537212,5.528296947,4.086726189,27892
2002-07-05,5.563273907,5.656546116,5.474860191,5.590477943,4.132692813999999,58976
2002-07-08,5.5010929110000015,5.718727112000001,5.5010929110000015,5.625454903,4.158549786,48909
2002-07-09,5.590477943,5.758562088,5.568131923999999,5.61671114,4.152086258,321846
2002-07-10,5.488461971,5.488461971,5.146464825,5.2222490310000005,3.860483646,138434
2002-07-11,4.978382111,5.213503838,4.978382111,5.1862998010000005,3.833909273,15027
2002-07-12,5.5010929110000015,5.5010929110000015,5.244595051,5.319406986000001,3.932306767,24187
2002-07-15,5.324265003,5.4797182079999995,5.191157818,5.333008766,3.94236207,50330
2002-07-16,5.199902058,5.438910961,5.199902058,5.315520763,3.9294328689999998,24928
2002-07-17,4.702453136,5.137721062,4.618896961,5.0444488530000005,3.729048014,21356
2002-07-18,4.880251884,5.146464825,4.835558891,5.080398083,3.75562191,27532
2002-07-19,5.02696085,5.203789233999999,5.022102833,5.151322842,3.808052778,13380
2002-07-22,5.080398083,5.146464825,4.968666077,4.973524094,3.6766178610000004,21665
2002-07-23,4.8180708889999995,5.084283828999999,4.8180708889999995,5.061937809,3.7419760230000003,40161
2002-07-24,5.058051109,5.128976822,4.937574863,5.061937809,3.7419760230000003,34479
2002-07-25,5.058051109,5.058051109,4.791838169,4.849162102,3.5846841339999997,38185
2002-07-26,5.146464825,5.146464825,4.7296571730000005,4.871508121000001,3.6012027260000004,51760
2002-07-29,4.223463058,4.250667095,3.903812885,4.250667095,3.14225316,17188
2002-07-30,4.170025826,4.325479031,4.036920071,4.276899815,3.161645412,66561
2002-07-31,4.179741859,4.303133011,4.1486511230000005,4.210833073,3.112807035,5557
2002-08-01,4.250667095,4.516880989,4.250667095,4.4585862160000005,3.295955896,31134
2002-08-02,4.068009853,4.610153198,4.068009853,4.4984211919999995,3.3254027369999997,28211
2002-08-05,4.5965499880000005,4.791838169,4.525625229,4.791838169,3.542308331,18835
2002-08-06,4.627641201,4.681077957,4.627641201,4.649987221,3.437446356,6690
2002-08-07,4.800581932,4.854019165,4.658731937,4.752003193,3.512860775,24825
2002-08-08,4.791838169,4.791838169,4.614038944,4.649987221,3.437446356,16581
2002-08-09,4.658731937,4.702453136,4.574203968,4.702453136,3.476231098,32421
2002-08-12,4.614038944,4.791838169,4.614038944,4.614038944,3.4108719830000003,10807
2002-08-13,4.610153198,4.702453136,4.525625229,4.574203968,3.381424665,11321
2002-08-14,4.569345951,4.641242981,4.525625229,4.538256168,3.3548507689999996,11908
2002-08-15,4.538256168,4.538256168,4.538256168,4.538256168,3.3548507689999996,0
2002-08-16,4.614038944,4.693708897,4.569345951,4.645129204,3.4338541030000003,7986
2002-08-19,4.525625229,4.720912933,4.516880989,4.543113232,3.358441591,15449
2002-08-20,4.529510975,4.529510975,4.383773804,4.427495003,3.272971392,17239
2002-08-21,4.525625229,4.614038944,4.436238766000001,4.441096783,3.283026695,27326
2002-08-22,4.441096783,4.441096783,4.347826004,4.436238766000001,3.279435158,6175
2002-08-23,4.4585862160000005,4.480932236,4.4585862160000005,4.480932236,3.3124742510000003,20842
2002-08-26,4.436238766000001,4.436238766000001,4.179741859,4.436238766000001,3.279435158,5043
2002-08-27,4.480932236,4.512022972,4.436238766000001,4.436238766000001,3.279435158,10817
2002-08-28,4.3701720239999995,4.560602188,4.3701720239999995,4.410007,3.260043144,3087
2002-08-29,4.401263237,4.4585862160000005,4.347826004,4.347826004,3.2140777110000003,4888
2002-08-30,4.39640522,4.574203968,4.392518044,4.525625229,3.3455133439999996,13894
2002-09-02,4.3701720239999995,4.3701720239999995,4.347826004,4.347826004,3.2140777110000003,6947
2002-09-03,4.392518044,4.39640522,4.3701720239999995,4.3701720239999995,3.230596542,9263
2002-09-04,4.392518044,4.436238766000001,4.383773804,4.436238766000001,3.279435158,20173
2002-09-05,4.436238766000001,4.472187996000001,4.436238766000001,4.467329979,3.3024196619999997,1893
2002-09-06,4.347826004,4.525625229,4.347826004,4.436238766000001,3.279435158,11836
2002-09-09,4.356569767,4.4148650169999994,4.352683067,4.401263237,3.2535796169999998,4117
2002-09-10,4.401263237,4.401263237,4.401263237,4.401263237,3.2535796169999998,0
2002-09-11,4.39640522,4.43235302,4.347826004,4.3750300410000005,3.234187126,6432
2002-09-12,4.508135796,4.508135796,4.392518044,4.445954799999999,3.2866172789999997,3602
2002-09-13,4.436238766000001,4.436238766000001,4.392518044,4.436238766000001,3.279435158,5866
2002-09-16,4.436238766000001,4.4585862160000005,4.392518044,4.43235302,3.276563406,24702
2002-09-17,4.436238766000001,4.4585862160000005,4.418750763,4.418750763,3.26650691,24938
2002-09-18,4.436238766000001,4.463444233,4.39640522,4.410007,3.260043144,17713
2002-09-19,4.356569767,4.489675999,4.356569767,4.4148650169999994,3.2636358739999998,39379
2002-09-20,3.7493319510000003,4.436238766000001,3.7493319510000003,4.42360878,3.270098925,14800
2002-09-23,4.4984211919999995,4.525625229,4.392518044,4.512022972,3.33545804,27079
2002-09-24,4.4984211919999995,4.4984211919999995,4.418750763,4.436238766000001,3.279435158,26142
2002-09-25,4.352683067,4.436238766000001,4.347826004,4.392518044,3.247115374,14512
2002-09-26,4.392518044,4.392518044,4.392518044,4.392518044,3.247115374,0
2002-09-27,4.405148983,4.410007,4.405148983,4.410007,3.260043144,3087
2002-09-30,4.418750763,4.418750763,4.392518044,4.392518044,3.247115374,4117
2002-10-01,4.392518044,4.436238766000001,4.392518044,4.39640522,3.2499890330000003,5732
2002-10-02,4.39640522,4.39640522,4.39640522,4.39640522,3.2499890330000003,0
2002-10-03,4.347826004,4.347826004,4.347826004,4.347826004,3.2140777110000003,2058
2002-10-04,4.361427784,4.3789157869999995,4.356569767,4.356569767,3.220541716,6226
2002-10-07,4.401263237,4.436238766000001,4.392518044,4.392518044,3.247115374,24135
2002-10-08,4.436238766000001,4.436238766000001,4.347826004,4.3701720239999995,3.230596542,18269
2002-10-09,4.316734791,4.3701720239999995,4.312849045,4.361427784,3.224132061,6895
2002-10-10,4.361427784,4.361427784,4.347826004,4.352683067,3.21766758,1296
2002-10-11,4.356569767,4.383773804,4.347826004,4.365314007,3.227005482,4487
2002-10-14,4.001943111,4.547970772,4.001943111,4.436238766000001,3.279435158,3355
2002-10-15,4.436238766000001,4.436238766000001,4.436238766000001,4.436238766000001,3.279435158,0
2002-10-16,4.356569767,4.43235302,4.356569767,4.39640522,3.2499890330000003,3602
2002-10-17,4.427495003,4.436238766000001,4.347826004,4.427495003,3.272971392,22664
2002-10-18,4.347826004,4.436238766000001,4.347826004,4.392518044,3.247115374,17857
2002-10-21,4.347826004,4.449841976,4.347826004,4.436238766000001,3.279435158,50896
2002-10-22,4.365314007,4.436238766000001,4.259411812,4.268156052,3.1551816460000004,8614
2002-10-23,4.427495003,4.427495003,4.237064838,4.250667095,3.14225316,71172
2002-10-24,4.174883842,4.259411812,4.170025826,4.1972298619999995,3.102751255,21418
2002-10-25,4.170025826,4.259411812,3.9970850939999996,4.179741859,3.0898232460000004,125722
2002-10-28,4.170025826,4.250667095,4.170025826,4.245810032,3.138663054,3983
2002-10-29,3.820256948,4.179741859,3.820256948,4.174883842,3.086232185,4271
2002-10-30,4.361427784,4.361427784,4.174883842,4.174883842,3.086232185,4425
2002-10-31,3.673547983,4.259411812,3.673547983,4.232206821,3.128607035,15284
2002-11-01,4.135048866,4.259411812,4.135048866,4.259411812,3.14871788,7873
2002-11-04,4.08161211,4.08161211,4.08161211,4.08161211,3.0172817710000004,1029
2002-11-05,4.086470127,4.254553795,4.086470127,4.1039590839999995,3.033802032,8820
2002-11-06,4.1039590839999995,4.1039590839999995,4.1039590839999995,4.1039590839999995,3.033802032,0
2002-11-07,4.170025826,4.170025826,4.064124107,4.068009853,3.0072264669999997,9489
2002-11-08,4.046635151,4.086470127,4.046635151,4.08161211,3.0172817710000004,7719
2002-11-11,3.953363895,4.1175608630000005,3.953363895,4.1175608630000005,3.043856621,13431
2002-11-12,4.0242891310000015,4.126305103,4.019431114,4.099101067,3.030210972,41427
2002-11-13,4.019431114,4.245810032,4.019431114,4.201117039,3.105624676,13194
2002-11-14,4.223463058,4.223463058,4.036920071,4.1972298619999995,3.102751255,9129
2002-11-15,3.993197918,4.241922855,3.789165974,4.064124107,3.004354,11157
