Date,Comp_Social,Neg_Social,Neu_Social,Pos_Social
2011-11-05,0.0258,0.0,0.916,0.084
2011-11-06,0.0,0.0,1.0,0.0
2011-11-12,0.3818,0.0,0.833,0.16699999999999998
2011-11-14,0.9274,0.0,0.855,0.145
2011-11-16,0.0,0.0,1.0,0.0
2011-12-05,0.4019,0.0,0.87,0.13
2011-12-12,0.4019,0.0,0.838,0.162
2011-12-20,0.1027,0.059,0.877,0.064
2011-12-21,0.6166,0.0,0.7759999999999999,0.224
2011-12-22,0.8316,0.0,0.6920000000000001,0.308
2011-12-25,0.6207,0.0,0.7979999999999999,0.202
2011-12-27,-0.8316,0.189,0.8109999999999999,0.0
2011-12-29,0.0,0.0,1.0,0.0
2012-01-04,-0.4019,0.119,0.8809999999999999,0.0
2012-01-16,0.4019,0.0,0.956,0.044
2012-01-18,0.3182,0.0,0.949,0.051
2012-01-19,0.0,0.0,1.0,0.0
2012-01-25,0.8126,0.0,0.85,0.15
2012-01-26,0.0,0.14300000000000002,0.7140000000000001,0.14300000000000002
2012-01-31,0.3818,0.0,0.924,0.076
2012-02-02,0.9937,0.0,0.866,0.134
2012-02-03,0.9705,0.0,0.904,0.096
2012-03-02,0.0,0.0,1.0,0.0
2012-03-04,0.8402,0.0,0.769,0.231
2012-03-07,-0.29600000000000004,0.07400000000000001,0.926,0.0
2012-03-10,0.0,0.0,1.0,0.0
2012-03-20,0.4404,0.0,0.868,0.132
2012-03-21,0.0,0.0,1.0,0.0
2012-04-04,0.7003,0.0,0.828,0.172
2012-04-18,0.994,0.0,0.838,0.162
2012-04-19,0.9753,0.012,0.843,0.145
2012-04-20,0.3089,0.0,0.984,0.016
2012-04-22,0.6808,0.0,0.8640000000000001,0.136
2012-04-23,0.9936,0.0,0.74,0.26
2012-05-09,0.7555,0.0,0.765,0.235
2012-05-13,-0.1531,0.138,0.862,0.0
2012-05-14,0.0,0.0,1.0,0.0
2012-05-16,0.7906,0.0,0.696,0.304
2012-05-17,0.5106,0.0,0.752,0.248
2012-05-24,0.29600000000000004,0.0,0.784,0.21600000000000005
2012-05-28,-0.1531,0.138,0.862,0.0
2012-05-29,0.0,0.0,1.0,0.0
2012-05-31,0.5267,0.0,0.7020000000000001,0.298
2012-06-04,0.0,0.0,1.0,0.0
2012-06-05,0.29600000000000004,0.0,0.8909999999999999,0.109
2012-06-06,0.0,0.0,1.0,0.0
2012-06-18,0.6369,0.0,0.887,0.113
2012-06-19,0.34,0.0,0.821,0.179
2012-06-20,0.0,0.0,1.0,0.0
2012-06-21,0.0,0.0,1.0,0.0
2012-06-22,0.9217,0.0,0.825,0.175
2012-06-23,0.8964,0.0,0.878,0.122
2012-06-24,0.0,0.0,1.0,0.0
2012-06-25,0.0,0.0,1.0,0.0
2012-06-27,0.0,0.0,1.0,0.0
2012-06-28,0.0,0.0,1.0,0.0
2012-06-29,0.5267,0.0,0.8640000000000001,0.136
2012-07-01,0.0,0.0,1.0,0.0
2012-07-02,-0.2732,0.07200000000000001,0.928,0.0
2012-07-05,0.0,0.0,1.0,0.0
2012-07-08,0.6369,0.0,0.898,0.102
2012-07-09,0.0,0.0,1.0,0.0
2012-07-10,0.0,0.0,1.0,0.0
2012-07-13,0.9349,0.0,0.863,0.13699999999999998
2012-07-16,0.0,0.0,1.0,0.0
2012-07-17,0.0,0.0,1.0,0.0
2012-07-21,0.0,0.0,1.0,0.0
2012-07-22,0.0,0.0,1.0,0.0
2012-07-25,-0.6908,0.114,0.8859999999999999,0.0
2012-07-26,0.2023,0.0,0.816,0.184
2012-07-28,0.0,0.0,1.0,0.0
2012-07-31,0.0,0.0,1.0,0.0
2012-08-01,0.6369,0.0,0.682,0.318
2012-08-02,0.0,0.0,1.0,0.0
2012-08-17,-0.8126,0.439,0.561,0.0
2012-08-18,0.0,0.0,1.0,0.0
2012-09-09,0.5267,0.0,0.87,0.13
2012-09-11,0.0,0.0,1.0,0.0
2012-09-20,0.0,0.0,1.0,0.0
2012-09-25,0.7269,0.08,0.608,0.312
2012-09-26,0.0,0.0,1.0,0.0
2012-09-29,0.0,0.0,1.0,0.0
2012-10-01,0.0,0.0,1.0,0.0
2012-10-03,-0.4215,0.259,0.741,0.0
2012-10-07,0.0,0.0,1.0,0.0
2012-10-10,0.0,0.0,1.0,0.0
2012-10-11,0.0,0.0,1.0,0.0
2012-10-12,0.9507,0.029,0.797,0.174
2012-10-13,0.0,0.0,1.0,0.0
2012-10-14,0.0,0.0,1.0,0.0
2012-10-15,0.0,0.0,1.0,0.0
2012-10-16,0.2023,0.0,0.961,0.039
2012-10-26,0.0,0.0,1.0,0.0
2012-10-28,0.0,0.0,1.0,0.0
2012-10-30,0.5106,0.0,0.809,0.191
2012-10-31,-0.29600000000000004,0.136,0.8640000000000001,0.0
2012-11-03,0.6369,0.0,0.8190000000000001,0.181
2012-11-04,0.0,0.0,1.0,0.0
2012-11-09,0.6369,0.0,0.682,0.318
2012-11-10,-0.516,0.17,0.748,0.08199999999999999
2012-11-16,0.0,0.0,1.0,0.0
2012-11-18,0.0,0.0,1.0,0.0
2012-11-19,0.9935,0.0,0.8959999999999999,0.104
2012-11-20,0.2023,0.0,0.904,0.096
2012-11-21,0.9618,0.0,0.7829999999999999,0.217
2012-11-22,0.8945,0.086,0.7390000000000001,0.175
2012-11-26,0.0,0.0,1.0,0.0
2012-11-27,0.0,0.0,1.0,0.0
2012-11-28,0.0,0.0,1.0,0.0
2012-11-29,0.0,0.0,1.0,0.0
2012-12-02,0.0,0.0,1.0,0.0
2012-12-10,0.0,0.0,1.0,0.0
2012-12-14,0.0,0.0,1.0,0.0
2012-12-26,-0.7783,0.16699999999999998,0.833,0.0
2012-12-29,0.0,0.0,1.0,0.0
2012-12-30,0.0,0.0,1.0,0.0
2012-12-31,-0.9888,0.122,0.871,0.006999999999999999
2013-01-02,0.0,0.0,1.0,0.0
2013-01-05,0.0,0.0,1.0,0.0
2013-01-08,0.29600000000000004,0.0,0.804,0.196
2013-01-10,0.5106,0.0,0.752,0.248
2013-01-11,0.6369,0.0,0.8109999999999999,0.189
2013-01-14,0.5106,0.0,0.852,0.14800000000000002
2013-01-16,0.0,0.0,1.0,0.0
2013-01-18,0.9551,0.022,0.873,0.105
2013-01-23,0.0,0.0,1.0,0.0
2013-01-24,0.0,0.0,1.0,0.0
2013-01-30,-0.29600000000000004,0.145,0.855,0.0
2013-01-31,0.0,0.0,1.0,0.0
2013-02-01,0.0,0.0,1.0,0.0
2013-02-02,0.0,0.0,1.0,0.0
2013-02-09,0.0,0.0,1.0,0.0
2013-02-11,0.0,0.0,1.0,0.0
2013-02-15,0.8986,0.0,0.745,0.255
2013-02-16,0.0,0.0,1.0,0.0
2013-02-18,0.0,0.0,1.0,0.0
2013-02-19,0.0,0.0,1.0,0.0
2013-02-24,0.0,0.0,1.0,0.0
2013-02-25,0.0,0.0,1.0,0.0
2013-02-28,0.0,0.0,1.0,0.0
2013-03-03,0.0,0.0,1.0,0.0
2013-03-04,0.0,0.0,1.0,0.0
2013-03-05,0.0,0.0,1.0,0.0
2013-03-06,0.0,0.0,1.0,0.0
2013-03-07,-0.0516,0.087,0.833,0.08
2013-03-08,0.0,0.0,1.0,0.0
2013-03-11,0.5574,0.0,0.841,0.159
2013-03-13,0.0,0.0,1.0,0.0
2013-03-14,0.6187,0.0,0.946,0.054000000000000006
2013-03-15,0.4019,0.0,0.99,0.01
2013-03-16,0.0,0.0,1.0,0.0
2013-03-18,0.9538,0.0,0.7090000000000001,0.29100000000000004
2013-03-20,0.0,0.0,1.0,0.0
2013-03-25,0.0,0.0,1.0,0.0
2013-03-27,0.0,0.0,1.0,0.0
2013-03-31,0.0,0.0,1.0,0.0
2013-04-01,-0.29600000000000004,0.037000000000000005,0.963,0.0
2013-04-06,-0.6249,0.21,0.79,0.0
2013-04-08,0.2235,0.0,0.91,0.09
2013-04-10,0.0,0.0,1.0,0.0
2013-04-14,0.0,0.0,1.0,0.0
2013-04-16,0.0,0.0,1.0,0.0
2013-04-19,0.0,0.0,1.0,0.0
2013-04-20,0.29600000000000004,0.0,0.784,0.21600000000000005
2013-04-22,-0.8271,0.199,0.8009999999999999,0.0
2013-04-23,0.6597,0.018000000000000002,0.935,0.046
2013-04-24,0.1027,0.0,0.989,0.011
2013-04-25,0.1027,0.0,0.931,0.069
2013-04-30,0.0,0.0,1.0,0.0
2013-05-02,0.0,0.0,1.0,0.0
2013-05-06,0.0,0.0,1.0,0.0
2013-05-11,0.0,0.0,1.0,0.0
2013-05-13,0.0,0.0,1.0,0.0
2013-05-14,0.0,0.0,1.0,0.0
2013-05-20,0.0,0.0,1.0,0.0
2013-05-28,0.6369,0.0,0.682,0.318
2013-06-01,0.0,0.0,1.0,0.0
2013-06-03,0.29600000000000004,0.0,0.784,0.21600000000000005
2013-06-04,0.0,0.0,1.0,0.0
2013-06-07,0.7964,0.0,0.7929999999999999,0.207
2013-06-24,-0.3182,0.125,0.802,0.073
2013-06-26,0.872,0.0,0.5479999999999999,0.452
2013-07-01,-0.5423,0.243,0.757,0.0
2013-07-07,0.5106,0.0,0.732,0.268
2013-07-09,0.34,0.096,0.7020000000000001,0.202
2013-07-10,0.0,0.0,1.0,0.0
2013-07-15,0.5106,0.0,0.8370000000000001,0.163
2013-07-16,0.3818,0.0,0.8859999999999999,0.114
2013-07-17,0.0,0.0,1.0,0.0
2013-07-18,0.5106,0.0,0.939,0.061
2013-07-22,0.3182,0.0,0.777,0.223
2013-08-03,0.5106,0.0,0.8370000000000001,0.163
2013-08-05,0.5106,0.0,0.8370000000000001,0.163
2013-08-07,0.765,0.0,0.904,0.096
2013-08-08,0.0,0.0,1.0,0.0
2013-08-09,0.5106,0.0,0.8370000000000001,0.163
2013-08-10,0.872,0.0,0.8370000000000001,0.163
2013-08-18,0.5106,0.0,0.8370000000000001,0.163
2013-08-19,-0.1603,0.041,0.959,0.0
2013-08-28,0.5106,0.0,0.8370000000000001,0.163
2013-08-29,0.0,0.0,1.0,0.0
2013-09-01,0.765,0.0,0.8370000000000001,0.163
2013-09-03,0.5106,0.0,0.8370000000000001,0.163
2013-09-12,0.765,0.0,0.8370000000000001,0.163
2013-10-05,0.9022,0.0,0.851,0.149
2013-10-14,0.5106,0.0,0.8370000000000001,0.163
2013-10-15,0.0,0.0,1.0,0.0
2013-10-16,0.765,0.0,0.8370000000000001,0.163
2013-10-17,0.4404,0.0,0.861,0.139
2013-10-18,0.0,0.0,1.0,0.0
2013-10-20,-0.1531,0.128,0.764,0.108
2013-10-30,0.5106,0.0,0.8370000000000001,0.163
2013-11-28,0.6486,0.0,0.87,0.13
2013-11-30,0.765,0.0,0.8370000000000001,0.163
2013-12-09,-0.4019,0.094,0.906,0.0
2013-12-11,0.5106,0.0,0.8370000000000001,0.163
2013-12-17,0.0258,0.068,0.8590000000000001,0.073
2013-12-19,0.4767,0.062,0.8340000000000001,0.104
2013-12-20,0.5267,0.079,0.7190000000000001,0.201
2013-12-24,0.8567,0.0,0.825,0.175
2013-12-27,0.0,0.0,1.0,0.0
2013-12-28,0.9217,0.0,0.8370000000000001,0.163
2014-01-05,0.5106,0.0,0.8370000000000001,0.163
2014-01-07,0.5859,0.0,0.89,0.11
2014-01-15,0.8074,0.0,0.7709999999999999,0.229
2014-01-16,0.8176,0.0,0.8320000000000001,0.168
2014-01-17,0.0,0.0,1.0,0.0
2014-01-18,0.9638,0.0,0.823,0.177
2014-01-19,0.9217,0.0,0.8370000000000001,0.163
2014-01-20,0.5106,0.0,0.926,0.07400000000000001
2014-01-21,0.5106,0.0,0.8370000000000001,0.163
2014-01-26,0.3612,0.0,0.878,0.122
2014-01-27,0.6808,0.0,0.877,0.123
2014-01-28,0.8909999999999999,0.0,0.879,0.121
2014-01-29,0.0,0.0,1.0,0.0
2014-01-30,0.5106,0.0,0.958,0.042
2014-01-31,0.8271,0.0,0.936,0.064
2014-02-03,0.0,0.0,1.0,0.0
2014-02-04,0.0,0.0,1.0,0.0
2014-02-05,0.0,0.0,1.0,0.0
2014-02-06,0.0,0.0,1.0,0.0
2014-02-07,0.9274,0.0,0.882,0.118
2014-02-09,0.5106,0.0,0.8370000000000001,0.163
2014-02-10,0.8271,0.0,0.868,0.132
2014-02-11,0.0,0.0,1.0,0.0
2014-02-12,0.0,0.0,1.0,0.0
2014-02-13,0.0,0.0,1.0,0.0
2014-02-14,0.0,0.0,1.0,0.0
2014-02-16,0.5106,0.0,0.8370000000000001,0.163
2014-02-17,0.5106,0.0,0.958,0.042
2014-02-18,0.0,0.0,1.0,0.0
2014-02-19,0.4404,0.0,0.861,0.139
2014-02-20,0.0,0.0,1.0,0.0
2014-02-21,0.0,0.0,1.0,0.0
2014-02-24,0.7906,0.0,0.93,0.07
2014-02-25,0.9001,0.0,0.8590000000000001,0.141
2014-02-26,0.4404,0.0,0.861,0.139
2014-02-28,0.8271,0.0,0.863,0.13699999999999998
2014-03-03,0.8271,0.0,0.863,0.13699999999999998
2014-03-04,0.0,0.0,1.0,0.0
2014-03-05,0.8271,0.0,0.863,0.13699999999999998
2014-03-06,0.8271,0.0,0.863,0.13699999999999998
2014-03-07,-0.242,0.14,0.772,0.08800000000000001
2014-03-10,0.9136,0.0,0.8640000000000001,0.136
2014-03-11,0.9565,0.011,0.868,0.122
2014-03-12,0.4404,0.0,0.906,0.094
2014-03-13,0.9001,0.0,0.857,0.14300000000000002
2014-03-14,0.9607,0.029,0.858,0.113
2014-03-18,0.1372,0.076,0.831,0.093
2014-03-19,0.8591,0.0,0.87,0.13
2014-03-20,0.9501,0.0,0.83,0.17
2014-03-21,0.8271,0.0,0.863,0.13699999999999998
2014-03-22,0.5106,0.0,0.8370000000000001,0.163
2014-03-24,0.0,0.0,1.0,0.0
2014-03-25,0.9001,0.0,0.845,0.155
2014-03-26,0.9538,0.018000000000000002,0.8170000000000001,0.165
2014-03-27,0.8271,0.0,0.863,0.13699999999999998
2014-03-28,0.8271,0.0,0.863,0.13699999999999998
2014-03-29,0.1027,0.0,0.915,0.085
2014-03-31,-0.128,0.032,0.944,0.024
2014-04-01,0.7506,0.0,0.909,0.091
2014-04-02,-0.128,0.023,0.977,0.0
2014-04-03,0.0,0.0,1.0,0.0
2014-04-04,0.2732,0.0,0.982,0.018000000000000002
2014-04-07,0.0,0.0,1.0,0.0
2014-04-08,0.8658,0.0,0.865,0.135
2014-04-09,0.29600000000000004,0.0,0.966,0.034
2014-04-10,0.765,0.0,0.943,0.057
2014-04-11,0.0,0.0,1.0,0.0
2014-04-14,0.5106,0.0,0.957,0.043
2014-04-16,0.0,0.0,1.0,0.0
2014-04-17,-0.959,0.049,0.94,0.011
2014-04-18,0.0,0.0,1.0,0.0
2014-04-19,-0.4215,0.189,0.8109999999999999,0.0
2014-04-20,-0.2991,0.189,0.682,0.129
2014-04-21,-0.2263,0.015,0.974,0.011
2014-04-22,0.9601,0.0,0.925,0.075
2014-04-23,0.9186,0.012,0.898,0.09
2014-04-24,0.91,0.047,0.768,0.185
2014-04-25,0.8271,0.0,0.946,0.054000000000000006
2014-04-28,0.0,0.0,1.0,0.0
2014-04-29,0.0,0.0,1.0,0.0
2014-04-30,0.0,0.0,1.0,0.0
2014-05-01,0.0,0.0,1.0,0.0
2014-05-02,-0.9246,0.062,0.93,0.008
2014-05-03,0.0,0.0,1.0,0.0
2014-05-04,0.872,0.0,0.926,0.07400000000000001
2014-05-05,0.5106,0.0,0.971,0.029
2014-05-07,0.0,0.0,1.0,0.0
2014-05-08,-0.6597,0.057,0.93,0.013
2014-05-09,0.4404,0.0,0.956,0.044
2014-05-13,0.9856,0.0,0.7879999999999999,0.212
2014-05-14,0.0,0.0,1.0,0.0
2014-05-15,0.7783,0.0,0.932,0.068
2014-05-16,0.29600000000000004,0.0,0.959,0.041
2014-05-17,0.5859,0.0,0.847,0.153
2014-05-19,0.7906,0.0,0.923,0.077
2014-05-20,0.9468,0.0,0.867,0.133
2014-05-21,0.0,0.0,1.0,0.0
2014-05-22,0.2732,0.0,0.905,0.095
2014-05-23,0.29600000000000004,0.0,0.954,0.046
2014-05-26,0.0,0.0,1.0,0.0
2014-05-27,0.0,0.0,1.0,0.0
2014-05-28,0.024,0.102,0.816,0.081
2014-05-29,0.0,0.0,1.0,0.0
2014-05-30,0.0,0.0,1.0,0.0
2014-06-02,0.2732,0.0,0.963,0.037000000000000005
2014-06-04,0.7506,0.0,0.889,0.111
2014-06-05,0.0,0.0,1.0,0.0
2014-06-06,0.0,0.0,1.0,0.0
2014-06-07,-0.1027,0.069,0.931,0.0
2014-06-09,0.0,0.0,1.0,0.0
2014-06-10,0.0,0.0,1.0,0.0
2014-06-11,0.7506,0.0,0.914,0.086
2014-06-12,0.0,0.0,1.0,0.0
2014-06-13,0.0,0.0,1.0,0.0
2014-06-16,0.0,0.0,1.0,0.0
2014-06-17,0.0,0.0,1.0,0.0
2014-06-18,0.0,0.0,1.0,0.0
2014-06-19,0.6808,0.0,0.872,0.128
2014-06-20,0.29600000000000004,0.0,0.951,0.049
2014-06-23,0.0,0.0,1.0,0.0
2014-06-24,0.0,0.0,1.0,0.0
2014-06-25,-0.3089,0.053,0.947,0.0
2014-06-26,0.9545,0.0,0.86,0.14
2014-06-27,0.7297,0.0,0.8540000000000001,0.146
2014-06-30,0.0,0.0,1.0,0.0
2014-07-01,0.0,0.0,1.0,0.0
2014-07-02,0.0,0.0,1.0,0.0
2014-07-03,0.8442,0.0,0.863,0.13699999999999998
2014-07-04,0.3167,0.025,0.927,0.047
2014-07-07,0.6597,0.0,0.856,0.14400000000000002
2014-07-08,0.8689,0.0,0.843,0.157
2014-07-09,0.0,0.0,1.0,0.0
2014-07-10,0.0,0.0,1.0,0.0
2014-07-11,0.0,0.0,1.0,0.0
2014-07-14,0.0,0.0,1.0,0.0
2014-07-15,0.0,0.0,1.0,0.0
2014-07-16,0.5423,0.0,0.923,0.077
2014-07-17,0.867,0.0,0.7959999999999999,0.204
2014-07-18,0.0,0.0,1.0,0.0
2014-07-21,0.6249,0.0,0.898,0.102
2014-07-22,-0.6249,0.05,0.936,0.013
2014-07-23,0.2023,0.0,0.962,0.038
2014-07-24,-0.5423,0.068,0.932,0.0
2014-07-25,0.0,0.0,1.0,0.0
2014-07-27,0.0,0.0,1.0,0.0
2014-07-28,0.3182,0.0,0.99,0.01
2014-07-29,0.0,0.0,1.0,0.0
2014-07-30,0.0,0.0,1.0,0.0
2014-07-31,0.743,0.0,0.877,0.123
2014-08-01,0.0,0.0,1.0,0.0
2014-08-02,0.0,0.0,1.0,0.0
2014-08-03,0.0,0.0,1.0,0.0
2014-08-04,0.0,0.0,1.0,0.0
2014-08-05,0.0,0.0,1.0,0.0
2014-08-06,0.0,0.0,1.0,0.0
2014-08-08,0.0,0.0,1.0,0.0
2014-08-10,-0.9859,0.234,0.7340000000000001,0.032
2014-08-11,0.0,0.0,1.0,0.0
2014-08-12,0.0,0.0,1.0,0.0
2014-08-13,0.0,0.0,1.0,0.0
2014-08-14,0.8859999999999999,0.0,0.711,0.289
2014-08-15,0.0,0.0,1.0,0.0
2014-08-18,0.0,0.0,1.0,0.0
2014-08-19,0.0,0.0,1.0,0.0
2014-08-20,0.0,0.0,1.0,0.0
2014-08-21,0.7351,0.0,0.871,0.129
2014-08-22,0.0,0.0,1.0,0.0
2014-08-25,0.0,0.0,1.0,0.0
2014-08-26,0.7783,0.0,0.907,0.093
2014-08-27,0.4404,0.0,0.938,0.062
2014-08-28,0.0,0.0,1.0,0.0
2014-08-29,0.0,0.0,1.0,0.0
2014-09-01,0.0,0.0,1.0,0.0
2014-09-03,0.0,0.0,1.0,0.0
2014-09-04,0.0,0.0,1.0,0.0
2014-09-05,0.0,0.0,1.0,0.0
2014-09-08,0.2263,0.0,0.959,0.041
2014-09-09,0.5859,0.0,0.885,0.115
2014-09-10,0.0,0.0,1.0,0.0
2014-09-11,0.2023,0.0,0.954,0.046
2014-09-12,0.0,0.0,1.0,0.0
2014-09-15,0.2755,0.0,0.951,0.049
2014-09-16,0.743,0.0,0.8859999999999999,0.114
2014-09-17,0.0,0.0,1.0,0.0
2014-09-18,0.0,0.0,1.0,0.0
2014-09-19,0.0,0.0,1.0,0.0
2014-09-22,0.0,0.0,1.0,0.0
2014-09-23,0.0,0.0,1.0,0.0
2014-09-24,0.7494,0.0,0.856,0.14400000000000002
2014-09-25,0.0,0.0,1.0,0.0
2014-09-26,0.0,0.0,1.0,0.0
2014-09-29,0.0,0.0,1.0,0.0
2014-09-30,0.0,0.0,1.0,0.0
2014-10-01,0.29600000000000004,0.0,0.944,0.056
2014-10-03,0.0,0.0,1.0,0.0
2014-10-07,0.0,0.0,1.0,0.0
2014-10-08,0.0,0.0,1.0,0.0
2014-10-09,0.0,0.0,1.0,0.0
2014-10-10,0.0,0.0,1.0,0.0
2014-10-13,0.0,0.0,1.0,0.0
2014-10-14,0.0,0.0,1.0,0.0
2014-10-17,0.8074,0.0,0.789,0.211
2014-10-21,0.9468,0.005,0.959,0.036000000000000004
2014-10-22,0.6705,0.0,0.882,0.118
2014-10-27,0.93,0.0,0.785,0.215
2014-10-31,0.0,0.0,1.0,0.0
2014-11-03,0.0,0.0,1.0,0.0
2014-11-04,0.0,0.0,1.0,0.0
2014-11-05,0.0,0.0,1.0,0.0
2014-11-06,0.0,0.0,1.0,0.0
2014-11-07,0.4215,0.0,0.971,0.029
2014-11-10,0.0,0.0,1.0,0.0
