Date,Comp_Social,Neg_Social,Neu_Social,Pos_Social
2011-02-12,0.7096,0.0,0.7040000000000001,0.29600000000000004
2011-02-13,-0.6124,0.294,0.706,0.0
2011-02-14,-0.9169,0.208,0.792,0.0
2011-02-16,0.0,0.0,1.0,0.0
2011-02-20,0.0,0.0,1.0,0.0
2011-02-23,0.0,0.0,1.0,0.0
2011-03-03,0.7906,0.0,0.529,0.471
2011-03-07,0.5574,0.0,0.919,0.081
2011-03-09,0.0,0.0,1.0,0.0
2011-03-10,-0.9834,0.158,0.833,0.01
2011-03-11,-0.8834,0.158,0.8170000000000001,0.026
2011-03-12,0.368,0.0,0.826,0.174
2011-03-18,0.4404,0.0,0.984,0.016
2011-03-19,0.0,0.0,1.0,0.0
2011-03-20,0.0,0.0,1.0,0.0
2011-03-22,0.5423,0.0,0.71,0.29
2011-03-27,0.9522,0.0,0.6890000000000001,0.311
2011-03-29,0.3818,0.0,0.923,0.077
2011-03-30,0.0,0.0,1.0,0.0
2011-04-07,0.0,0.0,1.0,0.0
2011-04-08,0.6369,0.0,0.88,0.12
2011-04-10,0.2023,0.0,0.8590000000000001,0.141
2011-04-11,0.6597,0.0,0.974,0.026
2011-04-17,-0.3612,0.14300000000000002,0.857,0.0
2011-04-19,0.8225,0.0,0.845,0.155
2011-04-21,0.0,0.0,1.0,0.0
2011-04-29,-0.5267,0.14,0.86,0.0
2011-05-02,0.7184,0.0,0.964,0.036000000000000004
2011-05-03,0.2023,0.0,0.913,0.087
2011-05-05,0.9915,0.018000000000000002,0.892,0.09
2011-05-06,0.0516,0.095,0.78,0.125
2011-05-07,-0.1111,0.075,0.841,0.084
2011-05-08,0.0,0.0,1.0,0.0
2011-05-09,0.4222,0.047,0.877,0.077
2011-05-10,-0.7506,0.174,0.7809999999999999,0.045
2011-05-11,0.6369,0.0,0.911,0.08900000000000001
2011-05-13,0.3818,0.0,0.852,0.14800000000000002
2011-05-20,0.0,0.0,1.0,0.0
2011-05-25,0.0,0.0,1.0,0.0
2011-05-26,0.0,0.0,1.0,0.0
2011-06-02,0.0,0.0,1.0,0.0
2011-06-07,0.0,0.0,1.0,0.0
2011-06-09,0.7783,0.0,0.888,0.112
2011-06-18,-0.29600000000000004,0.145,0.855,0.0
2011-06-20,0.9961,0.0,0.841,0.159
2011-06-21,0.7845,0.044,0.72,0.235
2011-06-22,-0.8909999999999999,0.248,0.679,0.073
2011-06-24,0.0,0.0,1.0,0.0
2011-06-28,0.0,0.0,1.0,0.0
2011-06-30,0.4215,0.188,0.5529999999999999,0.259
2011-07-01,-0.836,0.07,0.918,0.013
2011-07-02,0.0516,0.042,0.894,0.065
2011-07-05,0.0,0.0,1.0,0.0
2011-07-07,0.8225,0.0,0.868,0.132
2011-07-08,0.9781,0.0,0.8220000000000001,0.17800000000000002
2011-07-09,0.4939,0.0,0.8240000000000001,0.17600000000000002
2011-07-10,0.0,0.0,1.0,0.0
2011-07-11,0.9201,0.0,0.8170000000000001,0.183
2011-07-12,0.8176,0.045,0.8590000000000001,0.096
2011-07-13,0.9526,0.0,0.8170000000000001,0.183
2011-07-14,0.9201,0.0,0.8170000000000001,0.183
2011-07-15,0.9313,0.042,0.768,0.19
2011-07-17,0.9201,0.0,0.8170000000000001,0.183
2011-07-18,0.9201,0.0,0.8170000000000001,0.183
2011-07-19,0.9694,0.0,0.778,0.222
2011-07-20,0.9201,0.0,0.8170000000000001,0.183
2011-07-21,0.9201,0.0,0.8170000000000001,0.183
2011-07-22,0.5994,0.0,0.983,0.017
2011-07-25,0.802,0.011,0.938,0.052000000000000005
2011-07-26,0.0,0.0,1.0,0.0
2011-07-27,0.9201,0.0,0.8170000000000001,0.183
2011-07-28,0.9644,0.0,0.816,0.184
2011-07-29,0.9201,0.0,0.8170000000000001,0.183
2011-07-30,0.3182,0.128,0.67,0.201
2011-08-03,0.8481,0.015,0.957,0.028
2011-08-04,0.9081,0.0,0.8759999999999999,0.124
2011-08-06,0.0,0.0,1.0,0.0
2011-08-07,0.0,0.0,1.0,0.0
2011-08-08,0.9471,0.038,0.813,0.149
2011-08-09,-0.1531,0.067,0.86,0.07200000000000001
2011-08-12,0.9201,0.0,0.8170000000000001,0.183
2011-08-14,0.0,0.0,1.0,0.0
2011-08-15,0.6858,0.059,0.7090000000000001,0.232
2011-08-16,0.3291,0.06,0.855,0.085
2011-08-18,0.4404,0.0,0.838,0.162
2011-08-19,0.0,0.0,1.0,0.0
2011-08-23,0.9468,0.0,0.9,0.1
2011-08-29,0.7572,0.057,0.853,0.08900000000000001
2011-09-01,0.0,0.0,1.0,0.0
2011-09-02,0.0,0.0,1.0,0.0
2011-09-03,0.0,0.0,1.0,0.0
2011-09-05,0.3818,0.0,0.909,0.091
2011-09-09,0.9545,0.0,0.8170000000000001,0.183
2011-09-10,-0.1027,0.028,0.972,0.0
2011-09-11,-0.9022,0.198,0.802,0.0
2011-09-14,-0.9042,0.138,0.862,0.0
2011-09-17,0.5267,0.0,0.903,0.097
2011-09-18,0.0,0.0,1.0,0.0
2011-09-19,0.0,0.0,1.0,0.0
2011-09-20,-0.25,0.054000000000000006,0.917,0.028
2011-09-22,0.5267,0.0,0.746,0.254
2011-09-24,0.0,0.0,1.0,0.0
2011-09-25,0.34,0.08199999999999999,0.7609999999999999,0.158
2011-09-30,0.2023,0.0,0.816,0.184
2011-10-01,-0.2732,0.189,0.8109999999999999,0.0
2011-10-04,0.5267,0.0,0.915,0.085
2011-10-05,0.2023,0.0,0.955,0.045
2011-10-06,0.0,0.0,1.0,0.0
2011-10-07,0.0,0.134,0.6940000000000001,0.173
2011-10-09,0.0,0.0,1.0,0.0
2011-10-10,-0.1531,0.08,0.846,0.07400000000000001
2011-10-11,0.7906,0.0,0.866,0.134
2011-10-12,0.0,0.0,1.0,0.0
2011-10-17,0.0,0.0,1.0,0.0
2011-10-20,-0.4364,0.163,0.768,0.07
2011-10-21,0.368,0.0,0.826,0.174
2011-10-22,0.5766,0.0,0.679,0.321
2011-11-04,-0.9741,0.098,0.877,0.025
2011-11-09,0.0,0.0,1.0,0.0
2011-11-11,0.2023,0.0,0.847,0.153
2011-11-14,0.9217,0.0,0.7140000000000001,0.28600000000000003
2011-11-16,0.0,0.0,1.0,0.0
2011-11-17,-0.2732,0.104,0.8959999999999999,0.0
2011-11-21,-0.6808,0.067,0.9,0.033
2011-11-22,-0.3818,0.153,0.7659999999999999,0.081
2011-11-23,0.0,0.0,1.0,0.0
2011-11-28,0.0,0.0,1.0,0.0
2011-11-29,-0.9246,0.183,0.8170000000000001,0.0
2011-11-30,0.0,0.0,1.0,0.0
2011-12-02,0.6597,0.0,0.895,0.105
2011-12-03,0.5267,0.0,0.927,0.073
2011-12-09,0.18600000000000005,0.104,0.75,0.146
2011-12-13,0.8932,0.0,0.7120000000000001,0.28800000000000003
2011-12-15,-0.7269,0.116,0.884,0.0
2011-12-16,0.0,0.0,1.0,0.0
2011-12-23,0.4215,0.038,0.893,0.069
2011-12-26,0.9842,0.0,0.747,0.253
2011-12-27,0.8957,0.0,0.843,0.157
2011-12-31,0.7506,0.0,0.802,0.198
2012-01-01,0.0,0.0,1.0,0.0
2012-01-02,-0.3885,0.149,0.851,0.0
2012-01-06,-0.5423,0.158,0.8420000000000001,0.0
2012-01-09,0.0,0.0,1.0,0.0
2012-01-10,-0.3885,0.149,0.851,0.0
2012-01-16,0.0,0.0,1.0,0.0
2012-01-17,0.743,0.07400000000000001,0.789,0.13699999999999998
2012-01-18,0.0,0.0,1.0,0.0
2012-01-19,0.0,0.0,1.0,0.0
2012-01-25,0.4939,0.057,0.8029999999999999,0.14
2012-02-02,0.8856,0.041,0.74,0.219
2012-02-03,0.8909999999999999,0.0,0.863,0.13699999999999998
2012-02-06,0.0,0.0,1.0,0.0
2012-02-07,0.0,0.0,1.0,0.0
2012-02-08,0.999,0.004,0.818,0.17800000000000002
2012-02-09,0.9062,0.0,0.902,0.098
2012-02-10,0.0,0.0,1.0,0.0
2012-02-13,-0.6124,0.259,0.609,0.132
2012-02-21,0.5267,0.141,0.606,0.253
2012-02-22,0.9796,0.048,0.748,0.204
2012-02-28,-0.7783,0.206,0.794,0.0
2012-03-09,0.93,0.0,0.753,0.247
2012-03-10,0.2023,0.0,0.947,0.053
2012-03-12,0.5267,0.0,0.879,0.121
2012-03-13,0.0,0.0,1.0,0.0
2012-03-23,0.7845,0.0,0.67,0.33
2012-03-24,0.368,0.0,0.826,0.174
2012-03-26,0.7184,0.0,0.76,0.24
2012-03-27,-0.3885,0.168,0.8320000000000001,0.0
2012-04-01,-0.3885,0.07,0.93,0.0
2012-04-02,-0.0601,0.073,0.86,0.067
2012-04-11,0.0,0.0,1.0,0.0
2012-04-19,0.0,0.0,1.0,0.0
2012-04-24,-0.4019,0.096,0.85,0.055
2012-05-02,0.9746,0.0,0.934,0.066
2012-05-03,0.0,0.0,1.0,0.0
2012-05-08,0.0,0.0,1.0,0.0
2012-05-15,-0.6124,0.12,0.809,0.071
2012-05-23,-0.9274,0.29600000000000004,0.578,0.126
2012-05-25,0.128,0.08199999999999999,0.818,0.1
2012-05-26,0.7783,0.0,0.845,0.155
2012-05-27,0.0,0.0,1.0,0.0
2012-06-03,0.6369,0.067,0.7440000000000001,0.188
2012-06-05,0.368,0.0,0.968,0.032
2012-06-09,-0.8126,0.16699999999999998,0.833,0.0
2012-07-03,0.29600000000000004,0.0,0.932,0.068
2012-07-09,-0.9468,0.391,0.521,0.08900000000000001
2012-07-16,0.9823,0.0,0.7559999999999999,0.244
2012-07-17,0.7184,0.0,0.897,0.103
2012-07-31,0.9081,0.0,0.8240000000000001,0.17600000000000002
2012-08-08,-0.9744,0.115,0.8270000000000001,0.058
2012-08-09,-0.9721,0.113,0.8420000000000001,0.045
2012-08-10,-0.9831,0.17600000000000002,0.813,0.011
2012-08-13,0.0,0.0,1.0,0.0
2012-08-21,-0.9501,0.194,0.6679999999999999,0.139
2012-08-22,0.9928,0.061,0.7759999999999999,0.163
2012-08-23,-0.8183,0.12,0.88,0.0
2012-08-27,-0.3182,0.04,0.96,0.0
2012-08-28,-0.3612,0.03,0.97,0.0
2012-08-29,0.7964,0.0,0.7929999999999999,0.207
2012-09-03,0.0,0.0,1.0,0.0
2012-09-04,0.8481,0.0,0.812,0.188
2012-09-05,-0.2732,0.043,0.931,0.027000000000000003
2012-09-14,0.29600000000000004,0.0,0.885,0.115
2012-10-06,0.8271,0.0,0.7909999999999999,0.209
2012-10-09,0.0,0.0,1.0,0.0
2012-10-11,0.29600000000000004,0.0,0.885,0.115
2012-10-18,-0.9939,0.131,0.8640000000000001,0.005
2012-10-19,-0.2023,0.127,0.7879999999999999,0.085
2012-11-03,0.0,0.0,1.0,0.0
2012-11-07,0.9995,0.015,0.728,0.258
2012-11-08,0.29600000000000004,0.0,0.8909999999999999,0.109
2012-11-16,0.9823,0.057,0.7170000000000001,0.226
2012-11-17,0.802,0.0,0.825,0.175
2012-11-18,0.8126,0.0,0.797,0.203
2012-11-19,0.9985,0.003,0.871,0.126
2012-11-20,0.4019,0.0,0.856,0.14400000000000002
2012-11-23,0.9643,0.0,0.927,0.073
2012-11-26,0.5859,0.0,0.873,0.127
2012-11-29,0.29600000000000004,0.0,0.8909999999999999,0.109
2012-11-30,0.0,0.0,1.0,0.0
2012-12-03,-0.5423,0.117,0.883,0.0
2012-12-05,0.0,0.0,1.0,0.0
2012-12-17,0.7184,0.0,0.825,0.175
2012-12-18,0.8316,0.0,0.76,0.24
2012-12-21,0.29600000000000004,0.0,0.879,0.121
2012-12-24,0.3182,0.028,0.914,0.058
2012-12-26,-0.4767,0.116,0.838,0.046
2013-01-01,0.0,0.0,1.0,0.0
2013-01-03,0.4767,0.157,0.595,0.249
2013-01-09,0.9868,0.0,0.8690000000000001,0.131
2013-01-10,-0.29600000000000004,0.056,0.944,0.0
2013-01-11,0.4404,0.078,0.742,0.18
2013-01-15,-0.8402,0.056,0.88,0.064
2013-01-17,0.0,0.0,1.0,0.0
2013-01-21,0.5106,0.0,0.752,0.248
2013-01-23,0.9626,0.006,0.929,0.064
2013-01-29,0.4939,0.0,0.884,0.116
2013-02-01,-0.9938,0.113,0.8540000000000001,0.034
2013-02-02,0.0,0.104,0.7909999999999999,0.104
2013-02-06,0.0,0.0,1.0,0.0
2013-02-08,-0.6124,0.067,0.909,0.024
2013-02-22,0.6124,0.02,0.916,0.064
2013-02-25,0.0,0.0,1.0,0.0
2013-02-26,0.29600000000000004,0.0,0.962,0.038
2013-02-27,0.4588,0.0,0.968,0.032
2013-03-04,-0.0258,0.03,0.941,0.029
2013-03-05,0.4767,0.0,0.89,0.11
2013-03-08,0.0,0.0,1.0,0.0
2013-03-13,-0.1779,0.049,0.912,0.039
2013-03-14,0.9274,0.0,0.94,0.06
2013-03-15,0.29600000000000004,0.0,0.8959999999999999,0.104
2013-03-18,0.0,0.0,1.0,0.0
2013-03-19,0.29600000000000004,0.0,0.885,0.115
2013-03-20,-0.9799,0.135,0.841,0.025
2013-03-21,0.5267,0.02,0.932,0.048
2013-03-26,0.6597,0.0,0.903,0.097
2013-03-27,-0.3818,0.21,0.679,0.111
2013-04-03,0.3182,0.109,0.688,0.202
2013-04-04,-0.991,0.154,0.846,0.0
2013-04-08,0.5267,0.0,0.855,0.145
2013-04-09,0.0,0.0,1.0,0.0
2013-04-10,0.0,0.0,1.0,0.0
2013-04-11,0.7184,0.0,0.963,0.037000000000000005
2013-04-16,0.0,0.0,1.0,0.0
2013-04-18,0.0,0.0,1.0,0.0
2013-04-23,0.6124,0.0,0.921,0.079
2013-04-26,0.29600000000000004,0.0,0.8909999999999999,0.109
2013-04-29,0.0,0.0,1.0,0.0
2013-04-30,0.0,0.0,1.0,0.0
2013-05-02,0.9974,0.057,0.818,0.125
2013-05-03,0.0,0.0,1.0,0.0
2013-05-04,0.0,0.0,1.0,0.0
2013-05-06,0.0,0.0,1.0,0.0
2013-05-08,0.29600000000000004,0.0,0.8909999999999999,0.109
2013-05-23,-0.3818,0.14,0.785,0.07400000000000001
2013-05-30,-0.29600000000000004,0.063,0.9,0.038
2013-06-05,0.0,0.0,1.0,0.0
2013-06-13,-0.6486,0.104,0.865,0.031
2013-06-25,-0.5267,0.196,0.804,0.0
2013-06-26,-0.7906,0.205,0.738,0.057
2013-07-08,-0.9246,0.183,0.795,0.022
2013-07-23,0.5106,0.0,0.784,0.21600000000000005
2013-07-30,0.0,0.0,1.0,0.0
2013-07-31,0.9942,0.0,0.8290000000000001,0.171
2013-08-01,0.6908,0.038,0.888,0.07400000000000001
2013-08-04,0.8176,0.0,0.585,0.415
2013-08-07,0.0,0.0,1.0,0.0
2013-08-08,0.7783,0.0,0.8390000000000001,0.161
2013-08-16,0.4404,0.04,0.865,0.095
2013-08-23,0.29600000000000004,0.0,0.833,0.16699999999999998
2013-09-03,0.0,0.0,1.0,0.0
2013-09-06,0.0,0.0,1.0,0.0
2013-09-08,-0.8909999999999999,0.309,0.691,0.0
2013-09-10,-0.6486,0.092,0.908,0.0
2013-09-19,-0.3612,0.08800000000000001,0.86,0.051
2013-09-24,0.9847,0.0,0.63,0.37
2013-10-03,0.0,0.0,1.0,0.0
2013-10-14,0.0,0.0,1.0,0.0
2013-10-15,0.0,0.0,1.0,0.0
2013-10-18,0.0,0.0,1.0,0.0
2013-10-28,0.6124,0.0,0.792,0.208
2013-10-30,0.992,0.08199999999999999,0.728,0.19
2013-11-04,0.0,0.0,1.0,0.0
2013-11-06,0.4939,0.0,0.918,0.08199999999999999
2013-11-14,0.0,0.0,1.0,0.0
2013-11-19,0.4588,0.0,0.88,0.12
2013-12-13,0.0,0.0,1.0,0.0
2013-12-16,0.5106,0.0,0.926,0.07400000000000001
2013-12-17,-0.5859,0.236,0.764,0.0
2014-01-02,0.3818,0.0,0.924,0.076
2014-01-16,-0.6908,0.222,0.778,0.0
2014-01-22,0.0,0.0,1.0,0.0
2014-01-29,0.9943,0.0,0.725,0.275
2014-01-30,0.2023,0.0,0.964,0.036000000000000004
2014-02-18,0.9633,0.0,0.952,0.048
2014-02-19,0.0,0.0,1.0,0.0
2014-02-20,-0.9885,0.14,0.8390000000000001,0.021
2014-03-07,0.7783,0.0,0.8370000000000001,0.163
2014-03-27,0.4019,0.0,0.924,0.076
2014-03-31,0.765,0.0,0.8190000000000001,0.181
2014-04-02,0.8126,0.0,0.7190000000000001,0.281
2014-04-15,0.3612,0.108,0.723,0.16899999999999998
2014-04-29,0.5267,0.0,0.815,0.185
2014-04-30,0.2023,0.0,0.976,0.024
2014-05-12,0.0,0.0,1.0,0.0
2014-05-13,0.9552,0.0,0.758,0.242
2014-05-14,0.0,0.0,1.0,0.0
2014-06-03,0.0,0.0,1.0,0.0
2014-06-09,0.6597,0.117,0.602,0.28
2014-06-12,0.8689,0.103,0.718,0.179
2014-06-18,-0.0772,0.123,0.762,0.115
2014-06-23,0.6597,0.0,0.759,0.241
2014-06-25,-0.29600000000000004,0.109,0.8909999999999999,0.0
2014-07-04,-0.2748,0.052000000000000005,0.92,0.028
2014-07-10,0.8402,0.0,0.8859999999999999,0.114
2014-07-22,0.802,0.0,0.878,0.122
2014-07-30,0.4588,0.0,0.958,0.042
2014-08-06,0.29600000000000004,0.0,0.8959999999999999,0.104
2014-08-07,0.7783,0.0,0.882,0.118
2014-09-02,0.836,0.009000000000000001,0.939,0.051
2014-09-03,0.0,0.0,1.0,0.0
2014-09-08,0.29600000000000004,0.0,0.8640000000000001,0.136
2014-10-07,0.0,0.0,1.0,0.0
2014-10-13,0.0,0.0,1.0,0.0
2014-10-28,0.0,0.0,1.0,0.0
2014-10-30,0.4404,0.0,0.861,0.139
2014-10-31,0.9165,0.017,0.934,0.048
2014-11-05,-0.1779,0.069,0.883,0.048
2014-11-14,0.2263,0.0,0.913,0.087
2014-11-18,-0.8909999999999999,0.112,0.888,0.0
2014-11-25,0.7351,0.0,0.971,0.029
2014-11-26,0.0,0.0,1.0,0.0
2014-11-27,0.128,0.282,0.47,0.248
2014-12-08,0.7184,0.0,0.91,0.09
2014-12-10,0.9903,0.019,0.802,0.17800000000000002
2014-12-11,0.0,0.0,1.0,0.0
2014-12-15,0.0,0.0,1.0,0.0
2014-12-16,0.0,0.0,1.0,0.0
2014-12-18,0.0,0.0,1.0,0.0
2014-12-19,0.872,0.047,0.743,0.21
2014-12-22,0.0,0.0,1.0,0.0
2014-12-24,0.0,0.0,1.0,0.0
2014-12-31,0.0,0.0,1.0,0.0
2015-01-07,0.0,0.0,1.0,0.0
2015-01-08,0.024,0.172,0.69,0.138
2015-01-09,0.29600000000000004,0.0,0.6940000000000001,0.306
2015-01-14,0.0,0.0,1.0,0.0
2015-01-29,0.0,0.0,1.0,0.0
2015-02-03,0.4404,0.0,0.838,0.162
2015-02-04,0.25,0.128,0.6759999999999999,0.196
2015-02-05,-0.5574,0.045,0.93,0.025
2015-02-06,-0.3612,0.122,0.878,0.0
2015-02-08,-0.3182,0.141,0.8590000000000001,0.0
2015-02-09,0.5983,0.066,0.826,0.108
2015-02-19,-0.7096,0.247,0.753,0.0
2015-02-23,0.0,0.0,1.0,0.0
2015-02-27,0.5267,0.0,0.8390000000000001,0.161
2015-03-10,0.9001,0.0,0.884,0.116
2015-03-11,0.7603,0.0,0.857,0.14300000000000002
2015-03-12,0.659,0.0,0.838,0.162
2015-03-16,0.0,0.0,1.0,0.0
2015-03-24,-0.1779,0.104,0.831,0.065
2015-03-26,0.9652,0.0,0.836,0.16399999999999998
2015-03-27,-0.3182,0.223,0.777,0.0
2015-03-30,0.1027,0.042,0.888,0.069
2015-04-01,0.0,0.0,1.0,0.0
2015-04-10,0.0,0.0,1.0,0.0
2015-04-15,0.0,0.0,1.0,0.0
2015-04-16,0.0,0.0,1.0,0.0
2015-04-22,0.4404,0.0,0.868,0.132
2015-04-27,-0.5106,0.141,0.802,0.057
2015-04-28,0.9678,0.0,0.8590000000000001,0.141
2015-04-29,0.9371,0.006999999999999999,0.934,0.059
2015-04-30,-0.4404,0.209,0.7909999999999999,0.0
2015-05-06,0.9316,0.022,0.867,0.111
2015-05-11,0.0,0.0,1.0,0.0
2015-05-20,0.0,0.0,1.0,0.0
2015-05-29,0.4466,0.0,0.925,0.075
2015-06-01,0.7184,0.0,0.8,0.2
2015-06-02,0.3182,0.079,0.7859999999999999,0.135
2015-06-03,-0.3818,0.03,0.97,0.0
2015-06-10,0.6808,0.0,0.949,0.051
2015-06-11,0.0,0.0,1.0,0.0
2015-07-02,0.1779,0.0,0.922,0.078
2015-07-09,0.4466,0.0,0.8270000000000001,0.173
2015-07-21,0.9784,0.0,0.923,0.077
2015-07-22,0.0,0.0,1.0,0.0
2015-08-03,-0.4278,0.05,0.95,0.0
2015-08-05,0.9968,0.0,0.868,0.132
2015-08-06,0.34,0.0,0.924,0.076
2015-08-20,0.0,0.0,1.0,0.0
2015-08-21,0.4215,0.101,0.685,0.214
2015-08-27,0.4939,0.0,0.967,0.033
2015-09-07,0.0,0.0,1.0,0.0
2015-10-05,0.0,0.0,1.0,0.0
2015-10-13,0.0,0.0,1.0,0.0
2015-10-16,0.5859,0.125,0.5429999999999999,0.332
2015-10-19,0.0,0.0,1.0,0.0
2015-10-21,0.0,0.0,1.0,0.0
2015-10-26,0.9948,0.048,0.846,0.106
2015-10-27,0.2263,0.0,0.975,0.025
2015-10-28,0.3818,0.0,0.929,0.071
2015-11-13,0.0,0.0,1.0,0.0
